state,labeler_code,total_prescriptions,total_medicaid_spending,drug_count
SD,54838,326.0,39076.22,3
SD,51167,325.0,4211457.85,2
SD,39328,321.0,7131.07,1
SD,52652,319.0,183167.88,3
SD,81968,309.0,272094.89,1
SD,13533,304.0,1805072.3399999999,2
SD,11994,302.0,229090.09000000003,1
SD,69230,297.0,8850.619999999999,2
SD,68682,290.0,68100.78,6
SD,69292,279.0,36846.55,1
SD,11527,262.0,54496.49,1
SD,71093,258.0,3544.93,2
SD,44567,257.0,19936.74,1
SD,00032,251.0,361394.48,5
SD,72252,236.0,284623.83999999997,2
SD,00469,233.0,109930.12999999999,3
SD,61755,231.0,243819.23,4
SD,51754,221.0,5498.33,1
SD,72511,219.0,124097.27000000002,1
SD,12496,214.0,196199.97,2
SD,58406,212.0,1541055.3699999999,1
SD,83980,211.0,2929.5299999999997,2
SD,49702,198.0,598799.97,3
SD,69918,197.0,21187.71,2
SD,00254,189.0,11306.52,1
SD,61703,179.0,8313.33,2
SD,71921,173.0,2372.33,2
SD,60758,172.0,31263.08,1
SD,52536,171.0,99507.89,1
SD,53489,171.0,8461.69,2
SD,00046,168.0,71653.8,3
SD,54123,168.0,51740.26,1
SD,54643,167.0,42354.21,1
SD,42023,155.0,28791.66,5
SD,00944,152.0,498313.86,2
SD,00008,147.0,10072.29,1
SD,59338,142.0,102701.79,1
SD,59385,141.0,88706.71,4
SD,70370,137.0,1005431.46,3
SD,00703,134.0,21202.31,3
SD,44206,134.0,10670.66,1
SD,54092,133.0,890501.69,3
SD,61269,133.0,30862.82,1
SD,49401,129.0,443961.29000000004,2
SD,71288,126.0,4862.0,2
SD,52427,124.0,20926.93,1
SD,76329,124.0,20481.53,3
SD,58468,120.0,151369.92,1
SD,00065,116.0,7199.68,3
SD,24658,111.0,88255.0,2
SD,62135,109.0,66128.87,4
SD,73336,107.0,51068.29,1
SD,66689,105.0,14947.77,3
SD,70748,103.0,4645.360000000001,3
SD,72626,99.0,750123.8200000001,1
SD,66794,95.0,202117.6,2
SD,00955,94.0,26934.46,1
SD,64661,92.0,15189.2,1
SD,51224,92.0,1496.79,2
SD,00113,88.0,1224.2,3
SD,60687,83.0,51993.880000000005,2
SD,69547,82.0,34139.27,1
SD,51079,78.0,3124.9500000000003,3
SD,51862,77.0,19042.37,2
SD,82182,77.0,7677.34,1
SD,52268,71.0,48959.3,1
SD,51525,70.0,3777.64,1
SD,71699,69.0,79412.18000000001,1
SD,00004,68.0,51996.04,1
SD,70512,68.0,766.3,1
SD,00430,63.0,15838.04,1
SD,73473,63.0,1534.58,1
SD,65597,59.0,888268.4299999999,1
SD,63646,59.0,20003.65,1
SD,84386,57.0,785.35,1
SD,80491,56.0,27000.43,1
SD,10370,56.0,14068.130000000001,1
SD,63459,52.0,358453.07,1
SD,51801,51.0,2533.2200000000003,1
SD,00075,48.0,9593.59,2
SD,76075,43.0,860270.05,1
SD,75826,43.0,2018.35,2
SD,76385,39.0,21808.57,3
SD,64406,37.0,332516.82,1
SD,68546,36.0,271258.77,2
SD,13925,34.0,7848.76,1
SD,15054,32.0,28145.6,1
SD,81520,32.0,19968.9,1
SD,67386,31.0,228955.82,1
SD,66215,28.0,341482.28,1
SD,00071,28.0,2028.9499999999998,1
SD,00049,24.0,3060.87,1
SD,42794,24.0,481.14,1
SD,10094,22.0,42587.13,2
SD,67919,22.0,20582.4,1
SD,55566,22.0,10700.880000000001,1
SD,82293,22.0,503.79999999999995,1
SD,72065,19.0,11136.61,1
SD,00052,18.0,1026.12,1
SD,71671,17.0,3513.23,1
SD,55724,16.0,12231.36,1
SD,68968,16.0,4169.05,1
SD,52246,16.0,3929.44,1
SD,59676,16.0,1916.69,1
SD,73154,15.0,27099.54,1
SD,70594,15.0,1794.84,1
SD,75987,14.0,1046022.0,1
SD,63090,14.0,961931.54,1
SD,43376,14.0,156166.11,1
SD,64896,14.0,19335.15,1
SD,50102,14.0,5717.88,1
SD,52544,13.0,10413.0,1
SD,68516,13.0,4360.65,1
SD,24385,13.0,123.94,1
SD,51144,12.0,241835.2,1
SD,00013,12.0,2343.88,1
SD,63739,12.0,366.79,1
SD,72319,12.0,344.43,1
SD,29033,11.0,3858.59,1
SD,70121,11.0,500.62,1
SD,69339,11.0,122.83,1
TN,65862,556535.0,7208641.98,116
TN,00054,401628.0,2993240.6,38
TN,68180,290135.0,4335047.84,62
TN,29300,288811.0,2912037.42,32
TN,31722,281847.0,4246080.61,96
TN,00093,259497.0,5338250.51,72
TN,68462,212888.0,3143173.91,76
TN,60505,210388.0,3240351.19,60
TN,68382,187234.0,2215944.52,62
TN,67877,155978.0,2344622.29,59
TN,16714,146916.0,1974481.72,121
TN,57237,146117.0,1646178.89,27
TN,59651,143239.0,1989989.43,83
TN,42806,135588.0,1649854.69,31
TN,45802,124514.0,2226538.34,53
TN,00378,124325.0,3961859.16,87
TN,16571,121654.0,1680283.66,41
TN,55111,115469.0,1543723.59,40
TN,43598,115169.0,3580218.13,52
TN,43547,114292.0,1373875.46,38
TN,00143,111726.0,1561343.6,45
TN,00121,110341.0,1868429.72,34
TN,00406,107275.0,1938892.72,19
TN,69097,102137.0,2162014.19,39
TN,70010,100234.0,1531589.36,27
TN,27241,93497.0,1671133.99,34
TN,63323,89842.0,526692.37,81
TN,66993,89769.0,8763963.43,16
TN,00409,85190.0,133381.84,65
TN,13668,84497.0,1057021.83,29
TN,50111,77925.0,750755.38,6
TN,51672,77480.0,1256220.79,59
TN,69238,77145.0,1170674.68,40
TN,00338,75736.0,60791.85,37
TN,70954,75727.0,1205269.27,32
TN,64380,75707.0,639902.43,35
TN,62332,74847.0,1070712.5,58
TN,68001,73344.0,1014361.83,71
TN,59417,73180.0,27101855.79,8
TN,50458,68826.0,52605443.26,20
TN,68645,67247.0,560950.5599999999,15
TN,65162,66944.0,1266302.72,54
TN,23155,64803.0,946010.85,62
TN,00169,64732.0,62330812.54,30
TN,00781,64121.0,2120888.65,52
TN,00002,64069.0,63454752.2,24
TN,00641,62389.0,71371.94,33
TN,50228,58828.0,725116.14,28
TN,70710,57447.0,1185519.78,40
TN,00904,55688.0,320747.08,102
TN,72205,51815.0,799455.51,27
TN,13107,48912.0,592288.33,6
TN,00228,48890.0,776318.39,12
TN,00555,45286.0,811362.14,31
TN,64980,43030.0,811839.93,36
TN,00597,42566.0,23200483.16,16
TN,45963,42031.0,504006.79,7
TN,71288,41545.0,155227.29,24
TN,69452,40214.0,695169.47,38
TN,72888,39736.0,581710.13,44
TN,33342,38602.0,542626.0,43
TN,69315,38313.0,493282.63,21
TN,27808,37062.0,523948.89,11
TN,70700,36991.0,524350.38,30
TN,21922,35516.0,613980.52,20
TN,00527,34975.0,1222993.05,28
TN,00713,33932.0,679103.92,28
TN,67457,33832.0,163525.56,24
TN,00185,32972.0,434637.65,5
TN,53746,32454.0,638150.36,17
TN,00088,32378.0,3610447.55,4
TN,00173,32042.0,15160158.08,18
TN,52817,31686.0,383462.6,21
TN,10702,30877.0,430168.44,13
TN,76204,30518.0,628612.87,4
TN,00168,29962.0,472040.08999999997,17
TN,00310,29427.0,24090088.57,22
TN,47781,28832.0,1423670.94,13
TN,72578,28662.0,367038.81,29
TN,00115,28419.0,1574586.49,16
TN,00172,28076.0,278399.22,6
TN,00003,27828.0,15458521.08,11
TN,00591,27498.0,455675.1,43
TN,00186,27237.0,6353675.14,10
TN,61874,27094.0,38349390.74,3
TN,00456,26166.0,13311958.06,24
TN,72603,25650.0,304477.61,54
TN,81952,25275.0,87051.24,2
TN,00536,25129.0,353112.14,32
TN,42571,24675.0,428090.43,22
TN,00074,24413.0,78300376.31,42
TN,70756,23406.0,380299.25,24
TN,00487,23244.0,366188.77,5
TN,50742,23029.0,971452.62,27
TN,49483,22731.0,247732.4,6
TN,51991,22008.0,441928.77999999997,17
TN,70377,21744.0,383169.22000000003,14
TN,55150,21497.0,202215.46,31
TN,61314,21158.0,407193.64999999997,20
TN,00006,20687.0,17935704.009999998,22
TN,60219,20610.0,471154.84,20
TN,16729,19961.0,270146.12,28
TN,17772,19254.0,9679157.29,5
TN,24979,19237.0,413921.19,11
TN,00517,18878.0,711412.53,19
TN,70752,18087.0,215860.87,12
TN,69584,17848.0,224274.61,7
TN,42858,17670.0,633810.98,8
TN,70069,17358.0,157010.07,24
TN,00009,16684.0,163247.61000000002,11
TN,00430,16544.0,3923615.4799999995,1
TN,24208,16237.0,655988.23,24
TN,78206,16234.0,6479395.08,8
TN,00574,15873.0,339318.52,22
TN,00024,15466.0,46830541.47,10
TN,62756,15415.0,486645.43,14
TN,00832,15398.0,310261.95,34
TN,72266,15135.0,22829.06,9
TN,00603,14807.0,351971.44,15
TN,00078,14712.0,33476712.03,22
TN,00116,13415.0,161045.55,2
TN,68094,13213.0,76272.76,11
TN,00023,13182.0,10411959.03,14
TN,69367,13047.0,174745.91,29
TN,57664,12781.0,435984.01,14
TN,70121,12742.0,138828.36000000002,4
TN,72485,12293.0,384477.73000000004,10
TN,44567,11577.0,33667.86,13
TN,59762,11563.0,205226.37,22
TN,11534,11437.0,111907.36,6
TN,76045,11193.0,5874.360000000001,9
TN,64850,11090.0,371911.91,4
TN,72572,10910.0,3742.92,21
TN,60687,10684.0,6105.68,51
TN,64764,10447.0,8335508.02,9
TN,59148,10437.0,22079040.11,10
TN,00407,10342.0,52558.97,6
TN,00264,10289.0,48087.21,23
TN,47335,10237.0,284575.4,10
TN,62559,9628.0,733251.37,22
TN,59746,9269.0,139036.78,15
TN,42192,9157.0,209109.5,8
TN,70436,9112.0,140074.09,13
TN,25021,8910.0,24395.81,37
TN,54838,8665.0,255914.88,7
TN,24478,8574.0,3608250.25,5
TN,50419,8121.0,5126547.16,13
TN,43386,8097.0,433717.41,6
TN,73070,8034.0,1459559.51,2
TN,42385,8004.0,96660.4,4
TN,52246,7906.0,2286406.35,1
TN,71376,7872.0,3466976.91,1
TN,72618,7833.0,8943692.11,1
TN,50242,7589.0,38476353.410000004,25
TN,75907,7514.0,205986.6,17
TN,62175,7462.0,257164.81,6
TN,55513,7399.0,12983817.01,19
TN,61958,7301.0,37753058.37,11
TN,49502,6977.0,2045907.0299999998,6
TN,65038,6876.0,2811246.8,1
TN,00480,6782.0,1049819.27,20
TN,13811,6652.0,175600.79,3
TN,49884,6273.0,273364.29,20
TN,50474,6126.0,15768534.040000001,14
TN,69230,5687.0,68617.74,5
TN,00990,5598.0,5658.139999999999,7
TN,17270,5577.0,148158.45,1
TN,42799,5560.0,90550.46,11
TN,00642,5559.0,1065544.73,3
TN,72241,5365.0,63180.85,7
TN,68682,5359.0,467109.37,6
TN,81964,5313.0,76184.8,2
TN,63304,5308.0,84247.2,11
TN,00469,5167.0,2726635.47,5
TN,72060,5110.0,8165683.88,2
TN,00472,5009.0,90463.64,10
TN,83257,4991.0,939261.21,3
TN,00245,4973.0,632530.05,11
TN,75834,4967.0,134262.81,12
TN,35573,4698.0,116759.14,6
TN,53489,4640.0,51711.729999999996,6
TN,69292,4506.0,62973.85,5
TN,70000,4470.0,75602.22,15
TN,00069,4365.0,8013709.22,26
TN,83980,4166.0,51240.65,3
TN,65628,4041.0,1247141.3900000001,3
TN,61442,4001.0,51153.55,5
TN,75826,3708.0,35505.71,3
TN,00548,3661.0,899528.6000000001,6
TN,43975,3594.0,132211.05,4
TN,59467,3586.0,465478.23,1
TN,65757,3552.0,6672451.92,8
TN,36000,3513.0,3144.2,8
TN,12496,3511.0,5617214.06,5
TN,65649,3333.0,5468158.66,7
TN,66758,3302.0,522246.51999999996,3
TN,00046,3222.0,1023244.96,6
TN,64950,3112.0,117920.28,7
TN,14539,2955.0,41845.35,1
TN,59310,2906.0,686381.86,3
TN,58657,2751.0,50502.09,15
TN,46122,2750.0,52613.53,13
TN,72252,2700.0,4055888.55,4
TN,70860,2666.0,5274.5199999999995,8
TN,54092,2622.0,881295.57,9
TN,69918,2484.0,76634.69,3
TN,72511,2411.0,1339162.66,1
TN,00032,2360.0,4976390.99,5
TN,63739,2348.0,1009.02,21
TN,42023,2347.0,18691.91,13
TN,51079,2343.0,386.05,18
TN,70127,2310.0,7635846.86,1
TN,44206,2305.0,3191144.98,7
TN,24385,2286.0,32096.85,9
TN,49702,2273.0,6842050.45,6
TN,71930,2251.0,66204.88,4
TN,00113,2148.0,31606.83,10
TN,81968,2142.0,2114088.14,2
TN,00008,2131.0,429961.29,8
TN,69680,2097.0,7863.77,2
TN,51660,2043.0,27302.510000000002,3
TN,57894,2013.0,20916271.99,11
TN,52652,1995.0,1402069.76,6
TN,65219,1893.0,152290.91,10
TN,58284,1877.0,2797993.37,1
TN,51759,1779.0,2907600.62,4
TN,72065,1764.0,1011089.0700000001,3
TN,71921,1722.0,44773.76,6
TN,71699,1679.0,2022340.06,2
TN,55494,1655.0,291734.2,1
TN,39328,1653.0,24248.11,4
TN,68084,1563.0,877.36,16
TN,00562,1529.0,96199.19,2
TN,60758,1519.0,56391.93,3
TN,72516,1503.0,17709.08,1
TN,62135,1488.0,24611.059999999998,7
TN,81298,1465.0,5773.51,1
TN,69616,1447.0,1629950.6,7
TN,00703,1435.0,9068.53,6
TN,76385,1422.0,18794.8,9
TN,76329,1391.0,14134.829999999998,8
TN,82293,1388.0,21576.14,1
TN,61703,1375.0,23623.9,4
TN,70748,1370.0,52687.78,3
TN,43068,1334.0,2779983.2199999997,7
TN,70512,1329.0,89681.29,6
TN,58406,1279.0,9842551.25,1
TN,00254,1246.0,58069.47,2
TN,24689,1200.0,13235.84,2
TN,63402,1194.0,2025581.59,5
TN,62037,1178.0,16496.53,3
TN,70370,1145.0,8784250.24,3
TN,00013,1142.0,5717263.96,2
TN,11994,1133.0,9182.39,1
TN,73336,1126.0,536465.47,1
TN,66794,1088.0,70351.2,6
TN,00071,1072.0,568767.47,7
TN,00004,1056.0,482707.02,3
TN,29033,1035.0,26535.6,6
TN,39822,1029.0,2697.19,3
TN,50268,1010.0,150.0,17
TN,70165,1004.0,535517.01,2
TN,13925,972.0,28025.79,4
TN,11527,946.0,15788.289999999999,1
TN,51167,938.0,14926819.64,3
TN,10019,902.0,0.0,4
TN,21724,879.0,360111.61,1
TN,81033,862.0,18286.92,4
TN,73473,852.0,19306.55,2
TN,68546,850.0,6706141.4399999995,4
TN,00944,845.0,2297021.78,11
TN,61755,836.0,1751514.08,5
TN,51862,830.0,123097.6,12
TN,52536,826.0,296435.83,6
TN,59365,816.0,775732.75,1
TN,84386,813.0,11782.42,1
TN,60793,812.0,138511.62,3
TN,71093,809.0,16252.32,5
TN,70594,786.0,157268.51,3
TN,10572,781.0,17587.03,2
TN,24658,779.0,8625.74,1
TN,68968,760.0,166343.28,7
TN,13533,738.0,1610420.14,6
TN,42794,736.0,24797.489999999998,3
TN,66689,732.0,68993.71,5
TN,46287,726.0,353343.78,4
TN,00131,714.0,1124518.28,5
TN,73562,706.0,1831675.81,4
TN,49230,681.0,538018.99,3
TN,73594,642.0,1318399.73,1
TN,81520,628.0,409518.81,1
TN,00065,626.0,16250.4,5
TN,59676,608.0,1888915.31,3
TN,73059,608.0,340187.91000000003,1
TN,69639,573.0,360774.64,1
TN,69339,571.0,4523.610000000001,3
TN,70677,561.0,9645.61,6
TN,67386,543.0,2589038.38,5
TN,51801,531.0,2672.88,2
TN,63481,519.0,37005.7,5
TN,72626,510.0,3862789.55,1
TN,49401,504.0,2041680.22,2
TN,55724,502.0,398497.88,2
TN,69547,499.0,23584.86,2
TN,51224,496.0,5799.63,3
TN,58151,482.0,294991.07,7
TN,65250,469.0,76232.21,2
TN,44523,469.0,21115.91,3
TN,83745,462.0,10742.59,3
TN,76282,452.0,5430.01,12
TN,50991,429.0,21020.79,1
TN,64406,419.0,5279338.35,3
TN,00075,416.0,2890.63,1
TN,59338,415.0,72301.86,1
TN,71839,412.0,20112.77,3
TN,59011,390.0,0.0,1
TN,83831,386.0,1330211.42,4
TN,61269,385.0,66645.93,4
TN,50102,380.0,6104.65,5
TN,72974,377.0,507455.83999999997,2
TN,00049,375.0,1978.98,3
TN,16252,375.0,0.0,1
TN,72319,369.0,10452.55,4
TN,70114,364.0,766421.51,3
TN,27437,355.0,35183.05,1
TN,50881,354.0,1025040.9,2
TN,80610,350.0,311387.83,2
TN,72611,349.0,71.38,3
TN,71671,336.0,77949.0,1
TN,00132,333.0,8827.27,4
TN,43066,333.0,188.3,3
TN,00037,328.0,71938.70999999999,1
TN,62856,325.0,1236709.78,3
TN,70727,322.0,108134.16,2
TN,71656,311.0,28610.57,5
TN,72336,302.0,229114.82,2
TN,54859,302.0,3447.19,2
TN,65597,291.0,2162015.41,1
TN,82625,274.0,111246.98,2
TN,63646,272.0,5970.75,1
TN,52268,271.0,31120.73,3
TN,58468,265.0,1864655.93,5
TN,72990,264.0,4411.8,1
TN,66215,254.0,3785006.2,3
TN,82576,253.0,1021660.12,1
TN,52427,248.0,39878.12,1
TN,81672,244.0,339205.56,1
TN,43376,240.0,2921669.3600000003,1
TN,14789,239.0,123.43,3
TN,73154,234.0,420412.07,1
TN,82009,229.0,24065.95,2
TN,75987,221.0,10007285.96,3
TN,51144,221.0,2059321.72,2
TN,55135,221.0,1233400.76,1
TN,00299,218.0,498025.36,3
TN,00955,218.0,56341.7,3
TN,62011,213.0,2873.08,4
TN,42747,210.0,6412620.32,1
TN,60923,207.0,4711435.5600000005,2
TN,00281,206.0,0.0,2
TN,72028,205.0,2821951.0300000003,1
TN,68875,198.0,9156977.63,1
TN,68308,198.0,4115.98,1
TN,59572,195.0,2851470.6,2
TN,00187,195.0,331315.39,7
TN,63090,185.0,5972908.21,2
TN,60631,177.0,46025.54,2
TN,80005,177.0,3164.25,2
TN,52856,176.0,1742628.3599999999,1
TN,47426,176.0,37771.79,1
TN,81942,174.0,334523.89,1
TN,72426,172.0,70021.91,2
TN,73302,169.0,9727.789999999999,1
TN,57844,167.0,85132.6,1
TN,63459,164.0,404377.91000000003,1
TN,73475,158.0,1431332.81,1
TN,82194,153.0,4175391.2800000003,1
TN,24201,151.0,0.0,1
TN,54643,150.0,279.4,1
TN,51754,150.0,0.96,3
TN,69543,147.0,16087.759999999998,1
TN,68727,144.0,2083946.46,2
TN,82182,144.0,14155.74,2
TN,10631,143.0,8524.35,1
TN,50222,142.0,78491.45,2
TN,15054,136.0,317842.15,2
TN,82667,135.0,13977.57,1
TN,52276,134.0,1472893.51,2
TN,73362,129.0,1491004.82,4
TN,00206,129.0,0.0,1
TN,52544,124.0,2657.5699999999997,2
TN,67919,122.0,143758.37,1
TN,42494,122.0,5762.99,1
TN,71351,120.0,8.42,1
TN,81284,119.0,633.48,2
TN,00259,116.0,65937.61,2
TN,64896,115.0,233051.25,2
TN,49348,108.0,1480.44,3
TN,76346,107.0,3844027.95,1
TN,60432,106.0,3083.42,2
TN,72829,103.0,2934134.77,1
TN,83634,101.0,38.4,3
TN,70095,101.0,36.629999999999995,2
TN,57841,100.0,80241.29000000001,1
TN,76125,97.0,90081.5,2
TN,68982,92.0,293088.15,2
TN,64679,91.0,4911.38,2
TN,51285,91.0,1389.75,2
TN,00052,90.0,919.2,3
TN,73179,89.0,2736906.48,1
TN,57970,88.0,338772.70999999996,1
TN,70515,88.0,51583.32,1
TN,69557,86.0,50955.28,1
TN,51525,86.0,2571.63,1
TN,51248,85.0,18782.21,1
TN,00178,82.0,5337.860000000001,1
TN,66302,80.0,627682.77,1
TN,70539,80.0,217750.6,1
TN,78670,80.0,217559.90000000002,1
TN,68012,79.0,123208.6,1
TN,68992,77.0,38101.28,1
TN,59922,76.0,99116.23999999999,1
TN,70301,69.0,92449.66,1
TN,76075,67.0,145716.5,2
TN,72512,65.0,170099.57,1
TN,66733,65.0,147779.47,1
TN,00575,65.0,86548.88,1
TN,52015,64.0,305586.72,1
TN,62484,64.0,62899.95,1
TN,83034,62.0,177841.91999999998,1
TN,69076,62.0,1324.59,1
TN,00486,58.0,3231.65,1
TN,15370,56.0,175874.24,1
TN,42543,56.0,1303.69,1
TN,59627,55.0,448488.75,2
TN,71715,52.0,363816.59,2
TN,73462,51.0,100845.38999999998,1
TN,71143,51.0,30817.03,1
TN,67253,51.0,1855.1599999999999,1
TN,70255,49.0,872505.31,2
TN,68418,48.0,278150.43,1
TN,12830,48.0,689.64,1
TN,66685,47.0,669.8199999999999,1
TN,54123,45.0,17440.1,1
TN,10370,45.0,742.22,2
TN,79378,42.0,1786644.47,1
TN,81665,42.0,4499.03,2
TN,82580,41.0,35718.31,1
TN,83301,41.0,426.94000000000005,1
TN,60842,40.0,24094.34,1
TN,68791,40.0,1378.45,1
TN,10094,39.0,70070.23999999999,1
TN,71863,39.0,64533.89,1
TN,54436,39.0,24175.66,1
TN,24338,38.0,29133.78,1
TN,55566,38.0,6887.82,1
TN,68135,37.0,430907.62,2
TN,75854,37.0,11173.54,1
TN,59353,37.0,6786.29,3
TN,42367,36.0,165968.61,1
TN,69800,36.0,145623.72,1
TN,73604,34.0,788137.72,1
TN,47783,33.0,1530164.43,1
TN,73150,31.0,666518.5700000001,1
TN,58809,31.0,1166.56,1
TN,42195,30.0,3277.84,1
TN,81565,30.0,6.27,2
TN,73683,29.0,72336.78,1
TN,66658,29.0,69623.42,1
TN,65145,29.0,1847.01,2
TN,72078,29.0,44.31,1
TN,59385,28.0,12890.54,1
TN,69751,28.0,10345.029999999999,1
TN,81749,27.0,454397.58999999997,1
TN,10122,25.0,709944.62,1
TN,30698,25.0,7807.4400000000005,1
TN,00485,25.0,5371.25,1
TN,68817,24.0,15654.91,1
TN,28595,24.0,6234.22,1
TN,73289,23.0,33466.92,1
TN,53436,23.0,22721.39,1
TN,70199,20.0,12079.2,1
TN,80789,18.0,132515.02,1
TN,25682,16.0,344663.28,1
TN,11797,15.0,706557.75,1
TN,66887,15.0,81005.44,1
TN,53451,14.0,8038.89,1
TN,62935,14.0,6382.99,1
TN,00085,14.0,0.0,1
TN,48102,14.0,0.0,1
TN,62584,14.0,0.0,1
TN,80830,14.0,0.0,1
TN,71770,13.0,19582.72,1
TN,52244,13.0,2981.45,1
TN,23359,13.0,523.92,1
TN,83860,12.0,439749.36,1
TN,11980,12.0,2098.36,1
TN,68516,12.0,104.29,1
TN,59923,12.0,0.0,1
TN,70842,11.0,49833.0,1
TN,73352,11.0,17625.03,1
TN,23635,11.0,3501.28,1
TN,82260,11.0,736.73,1
TX,65862,913547.0,8900686.12,121
TX,16714,598445.0,6994218.89,118
TX,51672,542415.0,5523827.99,52
TX,60505,521466.0,10337058.8,80
TX,45802,512108.0,5917336.74,63
TX,31722,503314.0,9780853.62,113
TX,59651,478414.0,6964949.02,101
TX,00093,458903.0,10087657.6,99
TX,68180,456408.0,8211128.01,79
TX,00173,449675.0,49554332.68,21
TX,00143,429489.0,3817601.75,46
TX,67877,414697.0,5034939.06,61
TX,29300,396323.0,2803028.27,38
TX,68462,365002.0,4210669.92,82
TX,68382,343148.0,3876091.8,73
TX,00054,314254.0,4923732.93,41
TX,16571,288807.0,2596071.02,46
TX,00904,283386.0,1421518.44,58
TX,00121,278209.0,4189096.98,27
TX,64380,277823.0,2392402.41,40
TX,00378,268866.0,10724074.44,108
TX,70010,264052.0,2409044.77,29
TX,57237,254180.0,1809485.08,36
TX,42806,242861.0,2331196.36,31
TX,27241,200027.0,4775748.42,39
TX,69367,191453.0,1776432.0,43
TX,62332,190179.0,2629087.35,78
TX,43547,186289.0,1545910.03,35
TX,65162,185226.0,4897180.82,63
TX,23155,183260.0,1881939.07,67
TX,50111,180102.0,1017406.58,7
TX,55111,176521.0,2440783.05,46
TX,43598,172760.0,5413942.03,67
TX,13668,171027.0,1681432.18,30
TX,58657,166393.0,902957.69,18
TX,42192,147753.0,3091721.26,9
TX,68645,140638.0,760498.2,16
TX,28595,136735.0,2136354.62,3
TX,50458,134171.0,131147429.74000001,23
TX,68001,130440.0,1128549.98,71
TX,00406,129039.0,2367121.97,19
TX,69315,128451.0,1165999.27,23
TX,69238,127991.0,3539396.56,51
TX,00574,127235.0,3399916.2,20
TX,72205,127024.0,3474485.79,32
TX,00169,120359.0,109134876.84,33
TX,76204,118552.0,1670184.03,4
TX,00228,115907.0,817530.65,14
TX,70954,112546.0,4157528.75,47
TX,66993,111479.0,24218142.57,20
TX,63323,110790.0,1933764.53,81
TX,69097,105725.0,4902861.13,45
TX,00002,105324.0,91234689.36,37
TX,33342,103516.0,1382953.8,44
TX,00781,101556.0,4647605.72,50
TX,00168,97100.0,925182.89,15
TX,00186,96744.0,23092856.93,5
TX,72888,96656.0,1359325.51,42
TX,70710,96312.0,3513393.5300000003,49
TX,69452,92599.0,2754256.03,37
TX,50228,90673.0,1044220.24,31
TX,00487,89375.0,2517300.83,5
TX,00409,87011.0,1109088.55,62
TX,21922,85274.0,1589050.29,25
TX,00536,82931.0,655091.31,58
TX,61314,82346.0,1524487.02,22
TX,52817,76955.0,1490382.3900000001,24
TX,00642,76681.0,12960461.48,7
TX,64980,76211.0,1743993.2,41
TX,54092,71998.0,22459964.58,9
TX,72578,71814.0,874551.15,32
TX,60219,70670.0,1437736.92,21
TX,58809,67928.0,1655448.07,6
TX,00338,67731.0,3013286.27,21
TX,24208,67731.0,1802826.69,28
TX,47781,65503.0,5200116.32,16
TX,70700,64551.0,1730470.23,36
TX,00597,62646.0,44771128.36,17
TX,00088,62390.0,5867220.69,5
TX,00641,59926.0,590432.23,30
TX,00115,56266.0,2460114.7800000003,22
TX,13107,55860.0,558300.78,6
TX,27808,55468.0,1033022.78,10
TX,00555,54541.0,1003567.2,40
TX,70756,53559.0,1049899.01,34
TX,24478,52987.0,21860150.55,4
TX,00713,52545.0,1612656.16,24
TX,00603,52100.0,680582.7999999999,15
TX,71930,50584.0,902069.6,5
TX,00003,50493.0,38333974.66,25
TX,50742,50242.0,1621845.66,36
TX,72603,48220.0,1116757.64,64
TX,47335,47016.0,989650.7,16
TX,59417,45195.0,16224794.19,7
TX,00185,43421.0,390726.38,5
TX,70436,42780.0,473665.82,14
TX,53746,41668.0,552724.03,17
TX,00832,41481.0,1598825.41,37
TX,00527,41265.0,3745460.36,29
TX,69230,40589.0,304587.24,9
TX,16729,39679.0,532581.16,35
TX,00078,39427.0,80804888.59,56
TX,52246,39352.0,10375873.469999999,2
TX,00172,38772.0,247334.87,8
TX,62559,38589.0,3211911.62,30
TX,00116,37171.0,344697.43,4
TX,67457,36338.0,684156.02,21
TX,78206,35377.0,16800587.16,12
TX,70069,35170.0,427611.04,28
TX,51991,34078.0,994618.22,20
TX,45963,33760.0,385924.16,10
TX,00310,33655.0,39250556.74,28
TX,10702,33020.0,419539.06,11
TX,00591,32507.0,1973155.08,48
TX,81964,31372.0,424347.3,2
TX,17772,31333.0,16849273.099999998,3
TX,69584,30886.0,239685.46,9
TX,59746,30857.0,380463.68,11
TX,24979,30565.0,830061.55,14
TX,71376,29675.0,12602607.98,1
TX,75907,28953.0,707449.25,22
TX,00472,28761.0,596567.17,15
TX,70752,28398.0,332032.88,12
TX,72485,27922.0,880776.86,11
TX,00074,27390.0,104934219.29,18
TX,42799,26683.0,298274.75,13
TX,57664,25186.0,2469913.0100000002,12
TX,42571,24473.0,744660.37,24
TX,49884,24456.0,1817979.11,30
TX,44567,24446.0,595730.49,16
TX,54838,24026.0,694869.95,8
TX,50991,23913.0,431403.85,13
TX,00456,23784.0,13159320.6,19
TX,73070,23519.0,3902730.7800000003,2
TX,00024,22500.0,70282573.03,14
TX,72241,22433.0,108393.15999999999,8
TX,59762,22285.0,388467.16,23
TX,70377,21957.0,662641.37,19
TX,49502,21116.0,6250379.890000001,7
TX,00264,20692.0,428886.47000000003,14
TX,00517,19768.0,2088740.38,17
TX,50242,19489.0,116422379.89,36
TX,11534,19370.0,149446.61,6
TX,00009,18378.0,603201.31,19
TX,72266,17320.0,144532.59,11
